# Constructed from biom file
#OTU ID	A_01	A_02	A_03	A_04	A_05	A_06	A_07	A_08	A_09	A_10	A_11	A_12	A_13	A_14	A_15	A_16	A_17	A_18	A_19	A_20	A_21	A_22	A_23	A_24	B_01	B_02	B_03	B_04	B_05	B_06	B_07	B_08	B_09	B_10	B_11	B_12	B_13	B_14	B_15	B_16	B_17	B_18	B_19	B_20	B_21	B_22	B_23	B_24	C_01	C_02	C_03	C_04	C_05	C_06	C_07	C_08	C_09	C_10	C_11	C_12	C_13	C_14	C_15	C_16	C_17	C_18	C_19	C_20	C_21	C_22	C_23	C_24	G_01	G_02	G_03	G_04	G_05	G_06	G_07	G_08	G_09	G_10	G_11	G_12	G_13	G_14	G_15	G_16	G_17	G_18	G_19	G_20	G_21	G_22	G_23	G_24	L_01	L_02	L_03	L_04	L_05	L_06	L_07	L_08	L_09	L_10	L_11	L_12	L_13	L_14	L_15	L_16	L_17	L_18	L_19	L_20	L_21	L_22	L_23	L_24
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium	0.0591115774746	0.000916361212929	0.0463622915546	0.0060592203041	0.0484335960023	0.0801257706606	0.0998283698912	0.0666139799929	0.0810876426317	0.0305958132045	0.0128205128205	0.0544348629504	0.0341895482728	7.10403864597e-05	0.0113884650595	0.0289548468582	0.0	0.00919017288444	0.031654676259	0.00518169582773	0.0139059104204	0.00212393255967	0.0248776508972	0.00854309104567	0.000880070405632	0.00156266647725	0.000269564897749	0.000166876454209	0.0082184746455	0.0123559397163	0.0102501669088	0.00143041052782	0.0103448275862	0.00110519181122	0.00201189643107	0.000473456826656	0.000174451567883	0.00279206746859	0.0153733852416	0.00790161596958	0.000688863375431	0.0231314896679	0.0207404103479	0.0126928020566	0.00369657616747	0.0476080472344	0.00516153699102	0.0112284201114	0.0899217563938	0.000456646170077	0.00321009519593	0.000298089247921	0.0250758232236	0.00157374370803	0.130529155352	0.0826521127768	0.104612365064	0.248952331063	0.0259338281696	0.0442483836207	0.0586315789474	0.00506427736658	0.0426995146793	0.0221261301735	0.012248109754	0.0588988066673	0.0841982355994	0.0402732191963	0.0606326580767	0.0141486645041	0.116344662248	0.0224589470446	0.000442641091848	4.20481661744e-05	0.00142146410803	0.000549450549451	0.00048606610499	0.000107649064051	1.0476744247e-05	5.21026004408e-05	0.00143050147024	0.00115419287899	5.91156301726e-05	0.00123770231672	0.0	4.79708337331e-05	0.000600953330511	0.000218579234973	0.000535782625335	0.00242156429518	0.0174567420907	0.000139645300936	0.00116627502151	0.00100153295861	0.000232451148938	0.0120051586148	0.000751375158309	0.000244259892526	7.70606852897e-05	0.0199310654878	0.000246906806398	0.000335795836132	0.000150985178288	0.0773626373626	0.000500737572911	0.000325150382052	0.0024313153416	0.00172928784782	6.54707345816e-05	0.00107039934129	0.00410313279734	0.00302632906285	0.000759924615478	0.014773384108	0.00952018278751	0.102153000458	0.0013812030817	0.00124657610822	7.13317640345e-05	0.00556426194291
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Sediminibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00347580306329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00837402847514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.52559582569e-05	0.0330923354998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0210769872678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11800547823e-05	4.75545093563e-05	0.0193164409854
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__	6.99545295558e-05	0.0	0.00295857988166	0.000400137189894	2.13552010592e-05	1.4331205627e-05	0.0391920182569	0.0914876359628	0.0	0.0257648953301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00261608894702	0.00437415881561	0.0380002287694	0.0684475585724	0.0184811539452	0.020791158983	0.0	0.0	0.0	4.76789869169e-06	2.33413082803e-06	5.54078014184e-05	0.0	0.000214561579173	0.0	0.0	0.0	0.0	0.0283483797811	1.91237497849e-05	0.225092903911	0.00576283269962	0.0	6.85377471643e-05	0.0	0.0	0.0294272383669	0.00433479864928	9.55840183521e-05	0.0364364811885	7.78543345401e-05	0.0	6.91830861191e-06	8.94267743762e-05	0.00173310225303	0.826828125563	3.57295983993e-05	4.76655783026e-05	0.0	0.0	0.0	3.36745689655e-05	0.00994736842105	0.0	6.52897777971e-05	0.0	0.0	0.0023994625204	0.0	0.0	0.00798722044728	0.0263648284906	3.52559582569e-05	0.00608583624966	0.0148874953892	0.0	0.0	0.000549450549451	0.124432922878	0.00110041265475	5.23837212348e-06	0.0	0.00858300882143	2.42987974525e-06	0.0	3.17359568391e-05	0.0	4.79708337331e-05	4.09740907166e-05	0.0	0.0	1.76756517897e-05	0.0	0.0268118977796	0.0483311297279	0.0151865099642	0.00501707063125	0.00669481989101	4.72562992647e-06	0.0	0.46853997523	0.0153604076128	0.000246906806398	3.05268941938e-05	0.0	0.0	1.35334479165e-05	0.0	0.0	0.0	0.0921173235564	0.000308769040758	0.00227335736069	0.151215575507	0.0	0.0	0.0	0.0	0.0279828156811	0.00421488065292	4.75545093563e-05	0.00360092268141
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	0.0	0.0	0.000672404518558	0.0	0.0	0.0	0.0	0.000977476446977	0.0	0.000268384326355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000522901449417	0.000569301510839	0.0	1.27318793527e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000719612717519	0.0	0.000132719872589	0.000118821292776	0.000114810562572	0.0	0.0	0.0	0.000276897091196	5.43548419973e-05	0.0	0.00214939129239	0.0	0.0	0.0	0.0	0.000243717504333	1.20133107483e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000122880314574	0.000345089378149	0.0	5.76856516556e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.65403750478e-05	0.0	0.0	0.000139645300936	0.000617779343075	0.000265712825754	0.000125911039008	0.00022126411349	0.0	0.0	0.0215329572038	0.0	2.74340895997e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00117847322247	0.0	0.0	0.00484212650055	0.0	0.0	0.0	0.0	0.000349785196014	3.35401643468e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Cohnella	0.0	0.0	3.36202259279e-05	0.0	0.000106776005296	3.43948935048e-05	0.000301767224307	0.0100243329243	0.0	0.0512614063339	0.0	0.0	0.00560968408621	0.0	1.22062862374e-05	3.15756236186e-05	0.0	0.0	0.0	0.0	0.0194862493259	0.0353842785198	0.0	0.0263931858982	0.0	0.0	0.0	0.0	3.50119624205e-05	0.000775709219858	0.000117818010447	0.000214561579173	0.00344827586207	0.0	0.0	0.0	0.0	1.91237497849e-05	0.286188285259	5.94106463878e-05	0.0	0.0	0.0	0.0	0.0146617009788	0.00328846794083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000156173039728	8.93239959983e-06	4.76655783026e-05	0.0012430487406	0.0475816308713	0.0	0.0	0.0	0.0	6.52897777971e-05	0.0	0.0	0.0	0.000129735339907	0.0	0.00366007794123	0.00945544896128	3.52559582569e-05	0.0103065030958	0.0	0.0	0.0	0.0	0.0	8.37270498176e-05	0.509070241332	2.08410401763e-05	0.0	0.000444667993381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.76756517897e-05	0.0	0.0	0.0224536809834	0.00854368932039	0.275042979249	0.0189275644511	0.0	0.0	0.0	0.0	0.000301774985597	6.10537883876e-05	2.51641963814e-05	0.0021978021978	0.995100891854	0.0	0.00024313153416	0.0	0.0381476146829	8.23384108687e-05	0.00205156639867	0.0	0.0	0.0	0.0	0.0	0.00905853969165	0.00319190564034	0.0	0.00706097797186
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010656057969	0.0	9.47268708557e-05	2.69927389532e-05	0.000272975432211	0.0	0.0	0.000416687092505	0.00208014013576	0.0	0.00105674598628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.18064459854e-05	3.82474995697e-05	2.21199787648e-05	0.784339353612	0.15671641791	0.0	0.0	0.000160668380463	0.000159215827438	9.51209734952e-05	3.18613394507e-05	0.0304009904395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.36745689655e-05	0.0	0.0	0.0	2.80788453979e-05	0.0135824010401	6.39856672105e-05	0.0	0.0	0.00010532598392	0.414659396784	0.00832040614864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0382513661202	0.0587830080367	0.0	0.0	0.0	0.00102770769222	0.000327031170158	1.93709290782e-05	0.00573390145529	1.41768897794e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.11692054343e-05	0.0	0.227075557349	0.424645875129	0.0	0.0	0.00106886547565	0.0448891001552	0.000122980602605	0.0	0.0168864784913
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__	0.000139909059112	0.000333222259247	0.00561457772996	0.000571624556991	4.27104021184e-05	0.000710827799099	5.65813545576e-05	0.0101283197804	0.0	0.0107353730542	0.00353669319187	0.00215583615645	0.000590493061707	0.0010656057969	0.00253890753738	0.00239974739501	0.00259130293951	0.001728844404	0.00300850228908	0.00316285329744	0.00125823161266	0.00111670680972	0.0123636988066	0.00458347656698	0.00188015041203	0.00117199985794	0.00361462021982	5.24468856086e-05	0.11991597129	0.185228280142	0.00117818010447	0.0	0.0103448275862	0.0484902907173	0.0733030090973	5.9182103332e-05	0.00222425749051	0.00105180623817	0.00504335515838	0.000712927756654	0.00642939150402	0.00171344367911	0.0104817127565	0.00305269922879	0.00150216671974	0.0257777838172	0.0889887210858	0.0030779283307	0.00015570866908	3.14928393157e-05	0.000117611246402	0.00682624377739	0.117363518198	0.00661933422232	0.00669929969987	0.040634905503	6.54236179261e-05	0.000130958617077	0.130420410494	0.0119881465517	0.00605263157895	0.00172519338861	0.00100110992622	0.00101083843432	0.00256594478087	0.00281536935726	0.00103788271925	0.00674177237647	0.0521363620405	0.00103526813445	0.0177690029615	0.00117294158366	0.00119513094799	1.05120415436e-05	0.0357735133855	0.0445054945055	0.00615683732988	0.0130135757431	0.00438975583948	0.00152139593287	0.00715250735119	0.0014603577269	0.00171435327501	0.00206283719454	0.00341817737899	0.00330998752758	0.00603684936558	0.0150382513661	0.00221967087639	0.0030755634114	0.00163816934576	0.00293255131965	0.00496532929948	0.0277567705672	0.035913702511	0.00828792150814	0.000222104606544	0.0	4.40346773084e-05	0.0101903191968	0.00825766096952	0.329110446303	0.0	0.00703296703297	0.000121801031249	0.00125995773045	0.0269876002918	0.00120526122727	0.000632883767623	0.000699876492384	0.0011644025506	0.000403510541713	6.07939692383e-05	0.00210805480943	0.0031733942625	0.00794014353336	0.00904060198929	0.000637263122589	0.00244905723185	0.000625099047384
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Lysinibacillus	0.0716334382651	0.0	0.010254168908	0.000685949468389	0.0576483652594	1.4331205627e-05	0.0	0.0177401576441	0.0	0.0185185185185	0.00132625994695	7.69941484447e-05	0.0	0.0	0.0	0.0013577518156	0.0	0.0199272065514	0.0	0.00302826379542	0.0189470072062	0.0226625793738	0.00330557225036	0.000369224501229	0.0	0.000106545441631	0.0	0.920681237365	0.0	0.00260416666667	0.00375708544424	0.0	0.0	8.63431102515e-06	0.0	0.000118364206664	0.312704435431	0.000229484997418	0.00103963900195	0.00742633079848	0.0	0.0	0.00312221231044	0.0106844473008	0.00959448420994	0.00133848798418	0.0	0.0135153724465	0.00035034450543	7.87320982892e-06	0.0	0.961337824545	0.00400779896014	0.000276306147211	0.0360958267829	4.76655783026e-05	0.0	0.0	0.0	3.36745689655e-05	0.000210526315789	0.0	0.00391738666783	0.0	1.71062985391e-05	0.00191957001632	0.00220550077841	0.0120642242526	0.00227328581961	0.00848919870246	0.0	0.00102872745452	0.0	0.0	0.0	0.00384615384615	0.00162022034997	1.19610071168e-05	0.0	5.21026004408e-06	0.000476833823413	0.0	0.0	3.17359568391e-05	6.10388817677e-05	0.0	0.0	0.0	0.0	0.0	0.00148459096959	0.0120094958805	0.0144398704395	0.00453755748595	0.00474103489189	0.00557585565994	0.0	0.0	0.440429338104	0.0102652480144	0.000329209075197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035114137314	0.000761630300535	0.000499029664541	0.15777262181	0.0	0.0	0.0153592282305	0.0	0.0097042969766	0.00144222706691	0.0	0.00012325896709
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000461964890668	0.0	3.55201932299e-05	1.22062862374e-05	0.0	5.39854779064e-05	0.0	0.00928711576194	0.0100942126514	0.196096213867	0.38342456755	0.0432085515583	0.0971951669786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.18064459854e-05	0.0	0.010064590338	0.0	0.000344431687715	3.42688735821e-05	0.00156110615522	0.0	0.181962923479	0.0364313328487	9.55840183521e-05	0.140501410001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.7349137931e-05	0.000736842105263	0.00122433079192	2.17632592657e-05	5.61576907958e-05	0.000102637791235	3.19928336053e-05	0.0	0.0117093941276	0.053198399045	0.189661122231	0.037864899168	0.0327269930393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.52078705173e-05	0.0	0.000143912501199	2.73160604778e-05	0.0	0.0	1.76756517897e-05	0.00286679635507	0.000139645300936	0.266897997125	0.110148185999	0.00020823748759	0.0171511297113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.24026620552e-05	0.537427436603	2.05846027172e-05	0.0261713335182	0.125290023202	9.11909538574e-05	1.70004420115e-05	0.010408733181	0.0	0.165726432101	0.0426071887752	4.75545093563e-05	0.08126287616
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus	0.0473592165093	0.0042485838054	0.0839160839161	0.0947753515491	0.000384393619066	0.146963647464	0.0124290375512	0.357215647942	0.0757465404224	0.128824476651	0.0698496905393	0.352941176471	0.561558901683	0.707349127979	0.499749771132	0.683391221977	0.615758361001	0.598180163785	0.603270111184	0.666554508748	0.381505629361	0.132231223998	0.225358461406	0.207555097208	0.614609168733	0.0865504137515	0.0728927989413	0.0784700766678	0.757691544611	0.659242021277	0.459935331003	0.99406379631	0.593103448276	0.947002598928	0.923547935619	0.000532638929988	0.109577391077	0.134535579736	0.200893647142	0.0314876425856	0.747474167623	0.610191563003	0.678858162355	0.616404241645	0.540925390079	0.775276700118	0.8097240808	0.137801774537	0.0300128459652	0.000496012219222	0.974167035643	0.0295704533937	0.642547660312	0.110318232602	0.140109153923	0.302080602493	0.0960418711155	0.040247948315	0.773447125642	0.0806842672414	0.518210526316	0.63181034003	0.492110818516	0.658982422643	0.541927537719	0.589020059507	0.72249610794	0.645524705047	0.768353052698	0.0572848367727	0.431850232689	0.131744414106	0.576717078569	0.0026280103859	0.681355129116	0.12967032967	0.469053791316	0.182800071766	0.254563931713	0.586904532405	0.818246840976	0.972899551201	0.779912508867	0.025642653126	0.561679790026	0.0216348460136	0.715626152396	0.468677595628	0.357902793724	0.874149359258	0.698167298044	0.751012428432	0.292475216656	0.563679100664	0.22731301	0.236569268311	0.0516936657656	0.00512945774304	0.00857575340581	0.648284130076	0.536940001646	0.665486293425	0.142303530537	0.15032967033	0.00105560893749	0.982319947976	0.918794067591	0.597599958078	0.0812928287722	0.186043639358	0.629387302467	0.0657722182992	0.0399416377895	0.688126891299	0.512439705509	0.640097724843	0.561010610151	0.81744088546	0.93941555508	0.117465795637
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.00398740818468	0.000333222259247	0.0	0.0	1.06776005296e-05	0.0062742018235	0.0400595990268	0.00295322671214	0.00436999271668	0.00134192163178	0.0	7.69941484447e-05	0.0148213758488	0.0181863389337	0.03270064083	0.010262077676	0.00925850946096	0.0122838944495	0.0132112491825	0.0057200538358	0.00975538016569	0.00105101817386	0.0	0.00827572157926	4.0003200256e-05	0.0	0.0	4.76789869169e-06	0.00667561416817	0.000277039007092	0.0	0.0	0.0	0.0	0.000174947515745	0.0	0.0	0.000114742498709	0.0194213413555	0.000118821292776	0.00200918484501	0.0	0.014272970562	0.0314106683805	0.000629940882471	0.000224213723239	0.000127445357803	0.00490061214664	0.0207092529877	4.72392589735e-05	0.000463526676998	0.0	0.0	0.000408452565443	0.0	0.0	0.000196270853778	0.0541295617252	0.000751269645701	0.0760708512931	0.00678947368421	0.0163058600924	0.0276393392674	0.0175492783737	0.0377536008758	0.00895799340948	0.0173845355475	0.0208462698483	0.000263314959801	0.000690178756298	0.111726131716	8.65284774834e-05	4.42641091848e-05	0.0	0.017294479981	0.0	0.0	1.19610071168e-05	1.0476744247e-05	0.0	0.0	0.000242987974525	0.0	0.00552205649	6.10388817677e-05	9.59416674662e-05	0.000163896362867	4.37158469945e-05	0.000229621125144	0.00266902342024	0.0140780178151	0.00349113252339	0.000612005704355	0.000204394481349	0.0	0.000252873272559	3.78050394118e-05	0.0	0.0	0.0	5.48681791995e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.18235781939e-05	0.000226430629889	0.00421402827835	0.00282457379199	0.000790321600097	0.0116113018938	0.010916476263	0.000916170407696	0.000295972088935	0.00010062049304	0.000737094895023	0.00996636791041
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas	0.0	8.33055648117e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000531443755536	0.0	0.0260726274031	3.15756236186e-05	0.0	0.0	0.0	0.0	0.020156216808	0.0303262535581	0.0248347213875	0.0158893854322	0.0	0.000248606030472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.18064459854e-05	0.000439846245052	0.000552999469121	0.0	0.00889781859931	0.0	0.0	0.00160668380463	0.0237508479973	0.00431441558353	0.000159306697254	0.013033908797	0.0	0.0	0.0	8.94267743762e-05	0.0	0.0	0.0	0.0	0.0	0.0107386066003	0.0	6.7349137931e-05	5.26315789474e-05	0.000834770994491	0.00922762192866	0.0	0.0	0.0	0.0	0.0	0.0045729031352	0.016219200773	3.52559582569e-05	0.019757335692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.45792784715e-05	0.0	0.00152332592828	0.0	0.427084332726	0.0	0.0	0.0	0.0	0.0	0.0	0.0301037522878	0.0104854368932	0.000140439235817	1.8965495442e-05	0.0	0.134831460674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.24026620552e-05	0.0	0.000679291889667	0.0	0.00221930797942	0.00136786430786	0.0	0.0	0.0	0.0128613325919	0.00808876963497	0.00126019449794	0.023833001708
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__	6.99545295558e-05	0.00241586137954	0.000201721355568	0.0	0.0	0.0	0.000320627675827	0.000540731651519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.17033514715e-06	0.0	2.14647548725e-05	0.0470952217257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000118821292776	0.0	0.0	0.0	0.0	0.0	0.0	3.18613394507e-05	0.0360925785817	0.0	0.00215725949312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.77716532669e-06	0.0	3.52559582569e-05	0.182286659232	0.0	0.000925059655836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000255963960274	0.0	0.0	0.0	4.84273226955e-06	0.0650959021886	0.0	0.00122129946263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.13317640345e-05	0.0490834815376
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.585901949e-05	0.0144888787034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00746268656716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.52559582569e-05	0.012508172134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0318873196697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0257963409695
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__	0.0570828961175	0.0	0.0	0.000800274379787	0.0222948299058	5.7324822508e-06	0.0188038701647	0.0	0.0	0.0123456790123	0.00132625994695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00383580080754	0.00034315407618	0.000218962119553	2.14647548725e-05	0.0	0.0	0.00912739283304	0.0	1.43036960751e-05	0.0	0.0	0.0	0.000214561579173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035682426405	0.0	0.000304586800316	0.0457939543827	0.0871089020582	0.000481463649494	0.0574954260578	0.0	0.000103774629179	0.000268280323129	0.00503682842288	0.000132146418231	0.0	0.0295049929693	0.0	0.0	0.0	0.0	0.0	0.0	0.000282922370454	0.0	0.0	0.0	0.0	0.0	0.0	0.00124232176134	0.0	0.0	0.000118037624493	0.0	0.0	0.0	0.000162022034997	0.0	0.0	0.0382797805438	0.00111261225463	1.21493987263e-05	0.0	0.00314185972707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000127020051847	0.0177823198774	0.0	0.00718160094069	1.41768897794e-05	0.0	5.50433466355e-06	0.0291473100554	2.74340895997e-05	0.0	2.51641963814e-05	0.0	8.12006874992e-05	4.06437977565e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000834103159726	0.00024596120521	0.0	0.00294060678629
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium	0.0	0.0	0.0	0.000685949468389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00371750249195	0.000284650755419	0.00751266420537	0.0121589447818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000478093744621	0.0	0.0	0.0	0.0	0.0	0.00369537275064	0.0	3.39717762483e-05	0.000318613394507	0.0175218378155	0.0126513293628	7.87320982892e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.000785083415113	0.00838135149293	0.00093157436067	0.0	0.00315789473684	0.0	0.0	0.0	0.000632933045948	0.0	0.0	0.0168544309412	2.63314959801e-05	0.0	0.00616979269497	0.0132484713302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00476833823413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000369512878101	0.000286152273889	9.68546453909e-05	0.0018080438988	0.0	0.0	0.0	0.00022478645287	0.0	0.0	0.0	0.0224175824176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00215905613546	0.0001269357705	0.0	0.000206283577137	0.0	0.00133152626198	0.0184360197919
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium	0.0	0.0	0.00127756858526	0.0	0.0231490379482	0.0	0.0	0.0	0.0	0.0	0.0	0.0380351093317	0.0	0.0	0.0	0.0	0.00569546791913	0.00427661510464	0.0	0.0113055181696	2.45110054414e-05	0.000284650755419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00170181570645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000154839851354	0.0	0.0	0.0	0.0160570918822	0.0	0.0	6.79435524966e-06	0.0	0.0	0.0	0.0	0.0	0.000417324947089	0.00603877816291	0.000384425943946	0.0	0.0	0.0	0.0	6.01015716561e-05	0.0	0.00347368421053	0.0	0.000195869333391	0.0	0.0	0.0326326902774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.34719136782e-05	6.10388817677e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000139645300936	0.000127020051847	0.000204394481349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000183161365163	0.0	0.0285714285714	4.06003437496e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.59002739113e-05	0.0	0.0
