"","ID","Group","c","e","N","NLL"
"817","M1070_s17_vaginal","Fannyhessea",0.658612120101559,0.0462564476110284,1,9.66402881280582
"917","M1070_s17_vaginal","Finegoldia",12.4097801769689,5.14863652822343,1,35.0846153371646
"1017","M1070_s17_vaginal","Gardnerella",0.519978614814099,0.0205186820205325,1,4.60457997708469
"1117","M1070_s17_vaginal","Gemella",0.110009205056343,0.0440740224694606,1,12.4135252356896
"1217","M1070_s17_vaginal","Hoylesella",0.116658369117282,0.0437356048189185,1,13.4327077796224
"1317","M1070_s17_vaginal","Lactobacillus",0.744291934284897,0.953840271161567,1,38.866093552389
"1417","M1070_s17_vaginal","Megasphaera",0.294193398900947,0.292613867892086,2,63.0790352464941
"1517","M1070_s17_vaginal","Mobiluncus",0.397465612615273,0.300553419256673,1,32.8667250999751
"1617","M1070_s17_vaginal","Mycoplasma_A",0.3002407849626,0.218735477331971,1,30.1008988940821
"1717","M1070_s17_vaginal","Parvimonas",0.645375411180745,0.100791916870207,1,17.5173580687109
"1817","M1070_s17_vaginal","Peptoniphilus",0.333939992553553,0.335387686895049,3,99.6075708318059
"1917","M1070_s17_vaginal","Peptostreptococcus",0.223852781465711,0.664175975977048,1,28.9335332033717
"2016","M1070_s17_vaginal","Porphyromonas_A",0.366565462549683,1.0554698863513,1,31.6831607395776
"2112","M1070_s17_vaginal","Prevotella",0.450928444181236,0.231624995828589,2,61.1718939305852
"2210","M1070_s17_vaginal","Prevotella_A",0.168747323894535,0.0716929638358919,1,17.3457030334577
"238","M1070_s17_vaginal","Prevotella_C",0.116658369117282,0.0437356048189185,1,13.4327077796224
"248","M1070_s17_vaginal","Sneathia",0.161820459070036,0.113016339320841,2,44.8442684583241
"258","M1070_s17_vaginal","Streptococcus",0.428028573911335,1.28841799763522,1,31.3819890913777
"267","M1070_s17_vaginal","Ureaplasma",0.19942160509643,0.694946316296465,1,26.3113029184949
"230","M1070_s23_vaginal","Actinomyces_A",0.56939481952294,1.43799604145582,1,39.397381950573
"325","M1070_s23_vaginal","Aerococcus",1.72445899518162,0.314173851173815,2,57.1007846890143
