"","ID","Group","c","e","N","NLL"
"4326","M3659_House.02a_Bathroom.Door","Nocardioidaceae",387.792795802092,172.360454650197,1,8.02414300955323
"4425","M3659_House.02a_Bathroom.Door","Oceanospirillaceae",10.9291116982658,6.83024273839004,1,8.66161980220677
"4522","M3659_House.02a_Bathroom.Door","Oxalobacteraceae",14.99069536032,2.72545083453749,2,11.1623986457789
"4619","M3659_House.02a_Bathroom.Door","Pasteurellaceae",14.1972458620362,2.58170753775566,1,5.58119948750037
"4718","M3659_House.02a_Bathroom.Door","Pectobacteriaceae",2.45044378046501,13.4784208375622,1,5.58119957518926
"4817","M3659_House.02a_Bathroom.Door","Peptoniphilaceae",15.8387277541143,5.16950592086517,5,36.2745596004943
"4917","M3659_House.02a_Bathroom.Door","Peptostreptococcaceae",7.25760589923131,8.46407982975285,1,8.97241414673528
"5017","M3659_House.02a_Bathroom.Door","Polyangiaceae",4.78458385978979,10.7708207554271,1,8.02414438305102
"5126","M3659_House.02a_Bathroom.Door","Prevotellaceae",16.3996395310235,4.92126202025047,1,7.02265394195579
"5226","M3659_House.02a_Bathroom.Door","Pseudomonadaceae",1.28393386733391,1.28570667649767,1,8.97182551319204
"5326","M3659_House.02a_Bathroom.Door","Rhizobiaceae",7.25760589923131,8.46407982975285,1,8.97241414673528
"5425","M3659_House.02a_Bathroom.Door","Rhodobacteraceae",11.9761266449194,3.59144623934828,2,14.0453081988933
"5522","M3659_House.02a_Bathroom.Door","Rhodospirillaceae",5.4899681430334,14.9021505493207,2,15.1447983618765
"5619","M3659_House.02a_Bathroom.Door","Rikenellaceae",11.5951887147555,7.24811028146119,1,8.66161984120021
"5718","M3659_House.02a_Bathroom.Door","Ruminococcaceae",13.4594395153835,4.03856855764831,3,21.0679617119873
"5817","M3659_House.02a_Bathroom.Door","Saprospiraceae",5.3743018773775,17.9187828438907,1,7.02265392231503
"5917","M3659_House.02a_Bathroom.Door","Sphingobacteriaceae",1.0751725250043,0.71749311407742,1,8.50121768645824
"6017","M3659_House.02a_Bathroom.Door","Sphingomonadaceae",13.4784208379843,2.45044378050773,2,11.1623991503785
"6126","M3659_House.02a_Bathroom.Door","Spirochaetaceae",45.15074206567,45.2116577937051,1,9.010242174145
"6225","M3659_House.02a_Bathroom.Door","Staphylococcaceae",12.9701453090429,3.08985402665276,2,12.7283503879957
"6325","M3659_House.02a_Bathroom.Door","Streptococcaceae",13.2489193225521,2.40857819027404,1,5.58119948704039
"6424","M3659_House.02a_Bathroom.Door","Syntrophobacteraceae",2.45044378046501,13.4784208375622,1,5.58119957518926
"6521","M3659_House.02a_Bathroom.Door","Thiobacillaceae",2.45044378046501,13.4784208375622,1,5.58119957518926
"6619","M3659_House.02a_Bathroom.Door","Veillonellaceae",23.5582574237127,14.7348777866023,3,25.9848618129382
"6716","M3659_House.02a_Bathroom.Door","Vibrionaceae",14.9463936124115,14.9514171375885,1,9.01074550760707
"6815","M3659_House.02a_Bathroom.Door","Xanthobacteraceae",0.807104645725747,0.628133740837697,1,8.59944210283647
"6915","M3659_House.02a_Bathroom.Door","Xanthomonadaceae",2.89988165286525,0.878849760042885,2,14.0404582876144
"2149","M3659_House.02a_Bedroom.Floor","Acetobacteraceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"3107","M3659_House.02a_Bedroom.Floor","Actinomycetaceae",8.63549599999866,7.40570720282492,1,8.97241435949356
"4107","M3659_House.02a_Bedroom.Floor","Aerococcaceae",2.69713440979687,0.392267090042753,3,14.8913603987304
"5107","M3659_House.02a_Bedroom.Floor","Alteromonadaceae",2.45044378046501,13.4784208375622,1,5.58119957518926
"6106","M3659_House.02a_Bedroom.Floor","Atopobiaceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"7104","M3659_House.02a_Bedroom.Floor","Bdellovibrionaceae",0.476001886468271,0.285773133143406,1,6.91356696724595
"8102","M3659_House.02a_Bedroom.Floor","Bryobacteraceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"998","M3659_House.02a_Bedroom.Floor","Cardiobacteriaceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"1080","M3659_House.02a_Bedroom.Floor","Carnobacteriaceae",1.54948571880633,0.464916627748679,1,6.91356678008965
"1172","M3659_House.02a_Bedroom.Floor","Cellvibrionaceae",3.7927173102818,8.52726625783955,1,8.02416309845661
"1269","M3659_House.02a_Bedroom.Floor","Chitinophagaceae",14.9514171375885,14.9463936124115,1,9.01074550760707
"1367","M3659_House.02a_Bedroom.Floor","Christensenellaceae",1.28570667649767,1.28393386733392,1,8.97182551319205
"1467","M3659_House.02a_Bedroom.Floor","Chromatiaceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"1565","M3659_House.02a_Bedroom.Floor","Chthoniobacteraceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"1656","M3659_House.02a_Bedroom.Floor","Clostridiales_Family_XIII._Incertae_Sedis",15.8063911612089,1.31728691269115,1,3.52546193084897
"1756","M3659_House.02a_Bedroom.Floor","Comamonadaceae",13.4784208379843,2.45044378050773,1,5.58119957518926
"1851","M3659_House.02a_Bedroom.Floor","Conexibacteraceae",11.5951887147555,7.24811028146119,1,8.66161984120021
"1948","M3659_House.02a_Bedroom.Floor","Corynebacteriaceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"2045","M3659_House.02a_Bedroom.Floor","Cryomorphaceae",2.45044378046501,13.4784208375622,1,5.58119957518926
"2150","M3659_House.02a_Bedroom.Floor","Cyclobacteriaceae",0.717493114072615,1.0751725250043,1,8.50121768645822
"2244","M3659_House.02a_Bedroom.Floor","Cytophagaceae",14.1972458620362,2.58170753775566,1,5.58119948750037
"2341","M3659_House.02a_Bedroom.Floor","Deinococcaceae",1.2646120108263,0.189757669332773,1,5.16037255522342
"2436","M3659_House.02a_Bedroom.Floor","Dermabacteraceae",0.756322215427194,0.13744186766336,1,4.73729155829184
"2531","M3659_House.02a_Bedroom.Floor","Dietziaceae",0.887042204770019,0.394330415435703,1,7.53994466977133
"2629","M3659_House.02a_Bedroom.Floor","Erwiniaceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"2725","M3659_House.02a_Bedroom.Floor","Erysipelotrichaceae",13.4784208379843,2.45044378050773,1,5.58119957518926
"2824","M3659_House.02a_Bedroom.Floor","Erythrobacteraceae",14.2904466749862,1.86343807814068,2,9.29830659207733
"2922","M3659_House.02a_Bedroom.Floor","Gemmataceae",14.2904466749862,1.86343807814068,2,9.29830659207733
"3020","M3659_House.02a_Bedroom.Floor","Gemmatimonadaceae",2.43117532692942,0.434061018556301,2,11.1144552477857
"3129","M3659_House.02a_Bedroom.Floor","Geodermatophilaceae",1.23937446469236,0.16159883949542,2,8.70464402720875
"3229","M3659_House.02a_Bedroom.Floor","Gordoniaceae",387.792795802092,172.360454650197,1,8.02414300955323
"3329","M3659_House.02a_Bedroom.Floor","Hymenobacteraceae",10.4196774890314,1.3583462222259,2,9.29834125025116
"3427","M3659_House.02a_Bedroom.Floor","Hyphomicrobiaceae",14.1972458620362,2.58170753775566,1,5.58119948750037
"3524","M3659_House.02a_Bedroom.Floor","Iamiaceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"3621","M3659_House.02a_Bedroom.Floor","Kineosporiaceae",13.4784208379843,2.45044378050773,1,5.58119957518926
"3720","M3659_House.02a_Bedroom.Floor","Lachnospiraceae",0.594029665893651,0.590846078116592,4,33.4933604569696
"3819","M3659_House.02a_Bedroom.Floor","Longimicrobiaceae",16.3996395310235,4.92126202025047,1,7.02265394195579
"3918","M3659_House.02a_Bedroom.Floor","Methylobacteriaceae",0.464916627721258,1.54948571880633,1,6.91356678008964
"4018","M3659_House.02a_Bedroom.Floor","Microscillaceae",387.792795802092,172.360454650197,1,8.02414300955323
"4127","M3659_House.02a_Bedroom.Floor","Moraxellaceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"4227","M3659_House.02a_Bedroom.Floor","Muribaculaceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"4327","M3659_House.02a_Bedroom.Floor","Nocardiaceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"4426","M3659_House.02a_Bedroom.Floor","Oscillatoriaceae",0.558061360587938,1.33964679217479,1,7.86373960368748
"4523","M3659_House.02a_Bedroom.Floor","Paenibacillaceae",1.54948571880633,0.464916627748679,1,6.91356678008965
"4620","M3659_House.02a_Bedroom.Floor","Peptoniphilaceae",2.16990223317041,0.319513250553223,3,14.8171783239068
"4719","M3659_House.02a_Bedroom.Floor","Peptostreptococcaceae",1.62230253810782,0.185380669928142,3,12.4871376251295
"4818","M3659_House.02a_Bedroom.Floor","Polyangiaceae",0.183941854625775,0.184931099136161,1,5.57583568017856
"4918","M3659_House.02a_Bedroom.Floor","Prevotellaceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"5018","M3659_House.02a_Bedroom.Floor","Pseudonocardiaceae",14.1972458620362,2.58170753775566,1,5.58119948750037
"5127","M3659_House.02a_Bedroom.Floor","Pyrinomonadaceae",15.8063911612089,1.31728691269115,1,3.52546193084897
"5227","M3659_House.02a_Bedroom.Floor","Rhizobiaceae",1.33964679216071,0.558061360587938,1,7.86373960368747
"5327","M3659_House.02a_Bedroom.Floor","Rhodanobacteraceae",14.1972458620362,2.58170753775566,1,5.58119948750037
"5426","M3659_House.02a_Bedroom.Floor","Rikenellaceae",2.75921174233642,0.817600893199192,1,7.0166966545081
"5523","M3659_House.02a_Bedroom.Floor","Rubrobacteraceae",0.436989103788856,0.131009959402211,1,5.1603723942961
"5620","M3659_House.02a_Bedroom.Floor","Ruminococcaceae",387.792795802092,172.360454650197,1,8.02414300955323
"5719","M3659_House.02a_Bedroom.Floor","Sandaracinaceae",14.1972458620362,2.58170753775566,1,5.58119948750037
"5818","M3659_House.02a_Bedroom.Floor","Saprospiraceae",0.756322215427194,0.13744186766336,1,4.73729155829184
"5918","M3659_House.02a_Bedroom.Floor","Selenomonadaceae",1.33964679216071,0.558061360587938,1,7.86373960368747
"6018","M3659_House.02a_Bedroom.Floor","Solirubrobacteraceae",0.839793747170966,0.305328348582165,1,6.60182682628709
"6127","M3659_House.02a_Bedroom.Floor","Sphingobacteriaceae",1.23870043347509,0.330529422173704,2,13.4026084581506
"6226","M3659_House.02a_Bedroom.Floor","Sphingomonadaceae",0.756322215427194,0.13744186766336,1,4.73729155829184
"6326","M3659_House.02a_Bedroom.Floor","Sporichthyaceae",12.2571280486672,5.44479727032207,1,8.02414352464307
"6425","M3659_House.02a_Bedroom.Floor","Streptomycetaceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"6522","M3659_House.02a_Bedroom.Floor","Tannerellaceae",13.8881745250859,4.1611386450173,2,14.045311509856
"6620","M3659_House.02a_Bedroom.Floor","Trueperaceae",0.772700035884863,0.171813262730236,1,5.91207774794904
"6717","M3659_House.02a_Bedroom.Floor","Veillonellaceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"6816","M3659_House.02a_Bedroom.Floor","Verrucomicrobiaceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"6916","M3659_House.02a_Bedroom.Floor","Williamsiaceae",0.646087271277649,0.403911177432731,1,7.86373958042655
"7015","M3659_House.02a_Bedroom.Floor","Xanthomonadaceae",0.887042204770019,0.394330415435703,1,7.53994466977133
"2151","M3659_House.02a_Front.Door","Acetobacteraceae",1.92290518228215,0.640834739246435,4,29.0921049814973
"3108","M3659_House.02a_Front.Door","Actinomycetaceae",11.5513510194823,3.46555004832418,4,28.0906154122873
"4108","M3659_House.02a_Front.Door","Aerococcaceae",1.38567529237672,0.4928608279024,2,14.8272177381399
"5108","M3659_House.02a_Front.Door","Akkermansiaceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"6107","M3659_House.02a_Front.Door","Alicyclobacillaceae",4.78458385978979,10.7708207554271,1,8.02414438305102
"7105","M3659_House.02a_Front.Door","Anaeromyxobacteraceae",387.792795802092,172.360454650197,1,8.02414300955323
"8103","M3659_House.02a_Front.Door","Atopobiaceae",24.6980903277031,15.4357029857738,1,8.66161975374218
"999","M3659_House.02a_Front.Door","Bacillaceae",0.184931099136161,0.183941854625775,2,11.1516713603571
"1085","M3659_House.02a_Front.Door","Bacteroidaceae",1.54948571880633,0.464916627748679,1,6.91356678008965
"1173","M3659_House.02a_Front.Door","Bdellovibrionaceae",1.54948571880633,0.464916627748679,1,6.91356678008965
"1270","M3659_House.02a_Front.Door","Beijerinckiaceae",0.756322215427194,0.13744186766336,1,4.73729155829183
"1368","M3659_House.02a_Front.Door","Bifidobacteriaceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"1468","M3659_House.02a_Front.Door","Bradyrhizobiaceae",3.75385494565029,0.893361794317698,2,12.7271794972187
"1566","M3659_House.02a_Front.Door","Brevibacteriaceae",1.54948571880633,0.464916627748679,1,6.91356678008965
"1657","M3659_House.02a_Front.Door","Bryobacteraceae",10.7440906168984,6.71648396923481,1,8.66161985484526
"1757","M3659_House.02a_Front.Door","Burkholderiaceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"1852","M3659_House.02a_Front.Door","Campylobacteraceae",13.4784208379843,2.45044378050773,1,5.58119957518926
"1949","M3659_House.02a_Front.Door","Cardiobacteriaceae",17.9187828440291,5.37430187667785,1,7.02265392231511
"2046","M3659_House.02a_Front.Door","Carnobacteriaceae",16.2949597822473,3.56123917568152,3,18.3539867084856
"2152","M3659_House.02a_Front.Door","Caulobacteraceae",3.75385494565029,0.893361794317698,2,12.7271794972187
"2245","M3659_House.02a_Front.Door","Cellulomonadaceae",387.792795802092,172.360454650197,1,8.02414300955323
"2342","M3659_House.02a_Front.Door","Cellvibrionaceae",10.3781696207364,6.48739709656224,1,8.66161997570046
"2437","M3659_House.02a_Front.Door","Chitinophagaceae",1.31860820090984,0.534328350186712,4,30.6223911343801
"2532","M3659_House.02a_Front.Door","Christensenellaceae",10.9711947856308,6.85425220207802,1,8.66162009814355
"2630","M3659_House.02a_Front.Door","Chromatiaceae",10.7440906168984,6.71648396923481,1,8.66161985484526
"2726","M3659_House.02a_Front.Door","Chthoniobacteraceae",17.9187828440291,5.37430187667785,1,7.02265392231511
"2825","M3659_House.02a_Front.Door","Clostridiaceae",0.979827127649929,0.559786004940502,1,8.34677045227669
"2923","M3659_House.02a_Front.Door","Conexibacteraceae",13.4784208379843,2.45044378050773,1,5.58119957518926
"3021","M3659_House.02a_Front.Door","Coriobacteriaceae",45.2116577937051,45.15074206567,1,9.010242174145
"3130","M3659_House.02a_Front.Door","Corynebacteriaceae",14.2904466749862,1.86343807814068,2,9.29830659207733
"3230","M3659_House.02a_Front.Door","Cytophagaceae",13.3785238717893,4.92933145086651,2,15.1447984083185
"3330","M3659_House.02a_Front.Door","Deinococcaceae",13.4784208379843,2.45044378050773,1,5.58119957518926
"3428","M3659_House.02a_Front.Door","Dermabacteraceae",3.75385494565029,0.893361794317698,2,12.7271794972187
"3525","M3659_House.02a_Front.Door","Dietziaceae",1.28570667649767,1.28393386733392,1,8.97182551319204
"3622","M3659_House.02a_Front.Door","Erysipelotrichaceae",0.394330415424838,0.887042204770019,1,7.53994466977131
"3721","M3659_House.02a_Front.Door","Erythrobacteraceae",13.4784208379843,2.45044378050773,2,11.1623991503785
"3820","M3659_House.02a_Front.Door","Fibrobacteraceae",2.40857819027499,13.2489193225612,1,5.58119948704039
"3919","M3659_House.02a_Front.Door","Fimbriimonadaceae",0.887042204770019,0.394330415435703,1,7.53994466977133
"4019","M3659_House.02a_Front.Door","Flavobacteriaceae",0.691972420829729,0.307634951869967,4,28.6987592841991
"4128","M3659_House.02a_Front.Door","Frankiaceae",0.887042204770019,0.394330415435703,1,7.53994466977133
"4228","M3659_House.02a_Front.Door","Fusobacteriaceae",13.4784208379843,2.45044378050773,1,5.58119957518926
"4328","M3659_House.02a_Front.Door","Gaiellaceae",13.4784208379843,2.45044378050773,1,5.58119957518926
"4427","M3659_House.02a_Front.Door","Geminicoccaceae",1.28570667649767,1.28393386733392,1,8.97182551319204
"4524","M3659_House.02a_Front.Door","Gemmataceae",7.07504829292969,3.14520093787587,3,24.0724292819674
"4621","M3659_House.02a_Front.Door","Gemmatimonadaceae",1.8400625063263,0.334421946753401,2,11.0120973316243
"4720","M3659_House.02a_Front.Door","Geodermatophilaceae",3.75385494565029,0.893361794317698,2,12.7271794972187
"4819","M3659_House.02a_Front.Door","Gordoniaceae",0.646087271277649,0.403911177432731,1,7.86373958042655
"4919","M3659_House.02a_Front.Door","Hymenobacteraceae",1.23845701579187,0.774108942567483,3,25.6401915716793
"5019","M3659_House.02a_Front.Door","Hyphomicrobiaceae",2.36779009218539,0.631340383084489,4,26.7641194526562
"5128","M3659_House.02a_Front.Door","Hyphomonadaceae",10.3781696207364,6.48739709656224,1,8.66161997570046
"5228","M3659_House.02a_Front.Door","Iamiaceae",387.792795802092,172.360454650197,1,8.02414300955323
"5328","M3659_House.02a_Front.Door","Intrasporangiaceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"5427","M3659_House.02a_Front.Door","Kineosporiaceae",10.7708207552982,4.78458386238914,1,8.02414438305023
"5524","M3659_House.02a_Front.Door","Kofleriaceae",0.756322215427194,0.13744186766336,1,4.73729155829183
"5621","M3659_House.02a_Front.Door","Lachnospiraceae",1.24691749189859,0.514832767028898,7,53.9727158363678
"5720","M3659_House.02a_Front.Door","Lactobacillaceae",1.09839280106881,0.465291180302147,2,15.4577625939729
"5819","M3659_House.02a_Front.Door","Leptotrichiaceae",1.61557320419769,0.717827805369022,2,15.92766728832
"5919","M3659_House.02a_Front.Door","Leuconostocaceae",6.10044901845909,7.12342928917657,2,17.944845160196
"6019","M3659_House.02a_Front.Door","Longimicrobiaceae",17.9187828440291,5.37430187667785,1,7.02265392231511
"6128","M3659_House.02a_Front.Door","Methylobacteriaceae",18.2095551745579,4.3357030607614,2,12.7283492361602
"6227","M3659_House.02a_Front.Door","Methylophilaceae",1.33964679216071,0.558061360587938,1,7.86373960368747
"6327","M3659_House.02a_Front.Door","Microbacteriaceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"6426","M3659_House.02a_Front.Door","Micrococcaceae",13.4784208379843,2.45044378050773,1,5.58119957518926
"6523","M3659_House.02a_Front.Door","Micromonosporaceae",0.573791558492065,0.420902103948854,2,15.9090274643317
"6621","M3659_House.02a_Front.Door","Micropepsaceae",2.33902501524147,1.05255389388328,1,8.01818609922226
"6718","M3659_House.02a_Front.Door","Microscillaceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"6817","M3659_House.02a_Front.Door","Moraxellaceae",13.4784208379843,2.45044378050773,1,5.58119957518926
"6917","M3659_House.02a_Front.Door","Mycobacteriaceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"7016","M3659_House.02a_Front.Door","Nakamurellaceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"7124","M3659_House.02a_Front.Door","Neisseriaceae",12.0687030223928,1.77421888550594,3,14.9354615067697
"7224","M3659_House.02a_Front.Door","Nitrosomonadaceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"7323","M3659_House.02a_Front.Door","Nocardiaceae",2.75921174233642,0.817600893199192,1,7.0166966545081
"7421","M3659_House.02a_Front.Door","Nocardioidaceae",3.55896805218961,0.646978609311558,3,16.7392020961958
"7518","M3659_House.02a_Front.Door","Oceanospirillaceae",17.9187828440291,5.37430187667785,1,7.02265392231511
"7616","M3659_House.02a_Front.Door","Paenibacillaceae",0.887042204770019,0.394330415435703,1,7.53994466977133
"7715","M3659_House.02a_Front.Door","Parvularculaceae",0.183941854625775,0.184931099136161,1,5.57583568017856
"7814","M3659_House.02a_Front.Door","Pasteurellaceae",10.3781696207364,6.48739709656224,1,8.66161997570046
"7913","M3659_House.02a_Front.Door","Peptoniphilaceae",2.01964641025804,0.363296666185796,6,33.1631123481455
"8013","M3659_House.02a_Front.Door","Peptostreptococcaceae",120.342110799762,63.7029687247094,2,16.7708619850165
"8122","M3659_House.02a_Front.Door","Phyllobacteriaceae",387.792795802092,172.360454650197,1,8.02414300955323
"8222","M3659_House.02a_Front.Door","Planctomycetaceae",0.979827127649929,0.559786004940502,1,8.34677045227668
"8321","M3659_House.02a_Front.Door","Polyangiaceae",2.75921174233642,0.817600893199192,1,7.0166966545081
"8419","M3659_House.02a_Front.Door","Porphyromonadaceae",13.4784208379843,2.45044378050773,1,5.58119957518926
"8516","M3659_House.02a_Front.Door","Prevotellaceae",13.4784208379843,2.45044378050773,2,11.1623991503785
"8614","M3659_House.02a_Front.Door","Pseudomonadaceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"8712","M3659_House.02a_Front.Door","Pseudonocardiaceae",1.8400625063263,0.334421946753401,2,11.0120973316243
"8811","M3659_House.02a_Front.Door","Pyrinomonadaceae",1.54948571880633,0.464916627748679,1,6.91356678008965
"8911","M3659_House.02a_Front.Door","Rhizobiaceae",13.4784208379843,2.45044378050773,1,5.58119957518926
"9010","M3659_House.02a_Front.Door","Rhodanobacteraceae",11.5951887147555,7.24811028146119,1,8.66161984120021
"9119","M3659_House.02a_Front.Door","Rhodobacteraceae",13.4784208379843,2.45044378050773,1,5.58119957518926
"9219","M3659_House.02a_Front.Door","Rhodospirillaceae",387.792795802092,172.360454650197,2,16.0482860191065
"9319","M3659_House.02a_Front.Door","Rikenellaceae",7.95292897208982,2.93226813871585,2,15.144814499815
"9418","M3659_House.02a_Front.Door","Roseiflexaceae",387.792795802092,172.360454650197,1,8.02414300955323
"9515","M3659_House.02a_Front.Door","Rubrobacteraceae",24.6980903277031,15.4357029857738,1,8.66161975374218
"9612","M3659_House.02a_Front.Door","Ruminococcaceae",3.75385494565029,0.893361794317698,2,12.7271794972187
"9711","M3659_House.02a_Front.Door","Sandaracinaceae",8.63549599999866,7.40570720282492,1,8.97241435949356
"9810","M3659_House.02a_Front.Door","Saprospiraceae",10.7708207552982,4.78458386238914,1,8.02414438305023
"9910","M3659_House.02a_Front.Door","Solibacteraceae",24.6980903277031,15.4357029857738,1,8.66161975374218
"1008","M3659_House.02a_Front.Door","Solirubrobacteraceae",3.75385494565029,0.893361794317698,2,12.7271794972187
"10117","M3659_House.02a_Front.Door","Sphingobacteriaceae",2.36779009218539,0.631340383084489,4,26.7641194526562
"10217","M3659_House.02a_Front.Door","Sphingomonadaceae",24.6980903277031,15.4357029857738,1,8.66161975374218
"10316","M3659_House.02a_Front.Door","Spirochaetaceae",6.83024273839004,10.9291116982658,1,8.66161980220677
"10414","M3659_House.02a_Front.Door","Sporichthyaceae",2.75921174233642,0.817600893199192,1,7.0166966545081
"10512","M3659_House.02a_Front.Door","Staphylococcaceae",13.4784208379843,2.45044378050773,1,5.58119957518926
"10610","M3659_House.02a_Front.Door","Streptococcaceae",13.4784208379843,2.45044378050773,1,5.58119957518926
"10710","M3659_House.02a_Front.Door","Streptomycetaceae",1.54948571880633,0.464916627748679,1,6.91356678008965
"1086","M3659_House.02a_Front.Door","Succinivibrionaceae",15.8063911612089,1.31728691269115,1,3.52546193084897
"1094","M3659_House.02a_Front.Door","Tannerellaceae",387.792795802092,172.360454650197,1,8.02414300955323
"1104","M3659_House.02a_Front.Door","Thermoflexaceae",0.183941854625775,0.184931099136161,1,5.57583568017856
"11113","M3659_House.02a_Front.Door","Trueperaceae",17.9187828440291,5.37430187667785,1,7.02265392231511
"11213","M3659_House.02a_Front.Door","Veillonellaceae",2.11117692812472,0.727785413414603,3,22.1359176364999
"11313","M3659_House.02a_Front.Door","Verrucomicrobiaceae",14.9021505491312,5.48996814712581,2,15.1447983618763
"11411","M3659_House.02a_Front.Door","Vibrionaceae",10.3781696207364,6.48739709656224,2,17.3232399514009
"11510","M3659_House.02a_Front.Door","Williamsiaceae",387.792795802092,172.360454650197,1,8.02414300955323
"11610","M3659_House.02a_Front.Door","Xanthobacteraceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"1174","M3659_House.02a_Front.Door","Xanthomonadaceae",1.75647741947022,0.520577425562467,4,27.8139118082906
"2153","M3659_House.02a_Kitchen.Counter","Acetobacteraceae",0.551927816383017,0.131482801797811,2,9.96939482102741
"3109","M3659_House.02a_Kitchen.Counter","Actinomycetaceae",1.03616527446371,0.37305148780862,3,21.1947271431779
"4109","M3659_House.02a_Kitchen.Counter","Aerococcaceae",1.18611511549492,0.376437305347872,2,13.5902254787777
"5109","M3659_House.02a_Kitchen.Counter","Akkermansiaceae",13.4784208379843,2.45044378050773,1,5.58119957518926
"6108","M3659_House.02a_Kitchen.Counter","Atopobiaceae",0.646087271277649,0.403911177432731,1,7.86373958042655
"7106","M3659_House.02a_Kitchen.Counter","Aurantimonadaceae",2.75921174233642,0.817600893199192,1,7.0166966545081
"8104","M3659_House.02a_Kitchen.Counter","Bacteroidaceae",15.4357029849699,24.6980903278241,1,8.66161975374219
"9100","M3659_House.02a_Kitchen.Counter","Bdellovibrionaceae",16.3996395310235,4.92126202025047,1,7.02265394195579
"1087","M3659_House.02a_Kitchen.Counter","Beijerinckiaceae",1.54948571880633,0.464916627748679,1,6.91356678008965
"1175","M3659_House.02a_Kitchen.Counter","Bifidobacteriaceae",17.9187828440291,5.37430187667785,1,7.02265392231511
"1271","M3659_House.02a_Kitchen.Counter","Bryobacteraceae",13.2489193225521,2.40857819027404,1,5.58119948704039
"1369","M3659_House.02a_Kitchen.Counter","Campylobacteraceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"1469","M3659_House.02a_Kitchen.Counter","Cardiobacteriaceae",14.2904466749862,1.86343807814068,2,9.29830659207733
"1567","M3659_House.02a_Kitchen.Counter","Caulobacteraceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"1658","M3659_House.02a_Kitchen.Counter","Chitinophagaceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"1758","M3659_House.02a_Kitchen.Counter","Chromatiaceae",10.7708207552982,4.78458386238914,1,8.02414438305023
"1853","M3659_House.02a_Kitchen.Counter","Chthoniobacteraceae",13.2489193225521,2.40857819027404,1,5.58119948704039
"1950","M3659_House.02a_Kitchen.Counter","Clostridiales_Family_XIII._Incertae_Sedis",10.9291116982658,6.83024273839004,1,8.66161980220677
"2047","M3659_House.02a_Kitchen.Counter","Comamonadaceae",1.54948571880633,0.464916627748679,1,6.91356678008965
"2154","M3659_House.02a_Kitchen.Counter","Conexibacteraceae",1.54948571880633,0.464916627748679,1,6.91356678008965
"2246","M3659_House.02a_Kitchen.Counter","Corynebacteriaceae",10.7708207552982,4.78458386238914,1,8.02414438305023
"2343","M3659_House.02a_Kitchen.Counter","Cytophagaceae",1.8400625063263,0.334421946753401,2,11.0120973316243
"2438","M3659_House.02a_Kitchen.Counter","Deinococcaceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"2533","M3659_House.02a_Kitchen.Counter","Dermabacteraceae",14.99069536032,2.72545083453749,2,11.1623986457789
"2631","M3659_House.02a_Kitchen.Counter","Erwiniaceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"2727","M3659_House.02a_Kitchen.Counter","Erysipelotrichaceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"2826","M3659_House.02a_Kitchen.Counter","Erythrobacteraceae",10.4196774890314,1.3583462222259,2,9.29834125025116
"2924","M3659_House.02a_Kitchen.Counter","Flavobacteriaceae",0.184931099136161,0.183941854625775,2,11.1516713603571
"3022","M3659_House.02a_Kitchen.Counter","Gaiellaceae",0.184931099136161,0.183941854625775,1,5.57583568017856
"3131","M3659_House.02a_Kitchen.Counter","Gemmataceae",0.839793747170966,0.305328348582165,1,6.60182682628709
"3231","M3659_House.02a_Kitchen.Counter","Gemmatimonadaceae",17.932293778718,10.0470018822716,3,25.4602070382093
"3331","M3659_House.02a_Kitchen.Counter","Geodermatophilaceae",2.89988165286525,0.878849760042885,2,14.0404582876144
