"","model","term","estimate","se","zval","pval","ci.lb","ci.ub","QM_stat","QM_df","QM_pval","QE_stat","QE_df","QE_pval","k"
"11","ML_Z_family.0001","log_fava",0.143478781436033,0.0193089140637849,7.43070174542528,3.99070808197758e-13,0.105553191762136,0.181404371109931,7.09852751425348,13,7.01931475200662e-13,2136.96319681107,568,4.60798189159539e-180,582
"12","ML_Z_family.0001","true_biomeoral:disease",0.478684518593555,0.330552062564284,1.44813653522571,0.148130624214824,-0.170569077401583,1.12793811458869,7.09852751425348,13,7.01931475200662e-13,2136.96319681107,568,4.60798189159539e-180,582
"13","ML_Z_family.0001","true_biomerespiratory:disease",0.113551119402226,0.15546866342145,0.730379466210548,0.465459402524714,-0.191812544063961,0.418914782868413,7.09852751425348,13,7.01931475200662e-13,2136.96319681107,568,4.60798189159539e-180,582
"14","ML_Z_family.0001","true_biomevaginal:disease",0.404978044455589,0.246845590121312,1.6406128392108,0.101431416332206,-0.0798635438816061,0.889819632792785,7.09852751425348,13,7.01931475200662e-13,2136.96319681107,568,4.60798189159539e-180,582
"15","slope_family.0001","intrcpt",-0.262016462440512,0.0511827582152418,-5.11923295221096,4.20583857506806e-07,-0.362547040184927,-0.161485884696097,3.56640495918339,13,2.09604500127193e-05,3374.67982198543,568,0,582
"16","slope_family.0001","true_biomeoral",-0.138132510545931,0.0389177590526969,-3.54934389616041,0.000418165335708124,-0.214572799004642,-0.0616922220872201,3.56640495918339,13,2.09604500127193e-05,3374.67982198543,568,0,582
"17","slope_family.0001","true_biomerespiratory",-0.0107347381475567,0.0816275101506884,-0.131508827449714,0.895419371216528,-0.171063353514032,0.149593877218918,3.56640495918339,13,2.09604500127193e-05,3374.67982198543,568,0,582
"18","slope_family.0001","true_biomeskin",-0.202836177616061,0.0413249273030828,-4.90832509222417,1.20197851464857e-06,-0.284004503862842,-0.12166785136928,3.56640495918339,13,2.09604500127193e-05,3374.67982198543,568,0,582
"19","slope_family.0001","true_biomevaginal",-0.203463843473192,0.179205797417174,-1.13536418132471,0.25670161644509,-0.55545078160839,0.148523094662005,3.56640495918339,13,2.09604500127193e-05,3374.67982198543,568,0,582
"20","slope_family.0001","disease",-0.0417344113131069,0.0194854651984087,-2.14182268106769,0.0326324148566453,-0.0800067737711227,-0.00346204885509118,3.56640495918339,13,2.09604500127193e-05,3374.67982198543,568,0,582
