"","est","lower","upper","Study"
"M5147_Bgsng7192_gut",-0.738428474289014,-0.811583350260283,-0.665273598317745,"M5147_Bgsng7192_gut"
"M5147_Bgsng7202_gut",-0.738514798090484,-0.811688366558631,-0.665341229622336,"M5147_Bgsng7202_gut"
"M5147_Bgsng7204_gut",-0.73821734987444,-0.81134611680931,-0.66508858293957,"M5147_Bgsng7204_gut"
"M5147_Bgsng8064_gut",-0.737962545990729,-0.811061281403754,-0.664863810577705,"M5147_Bgsng8064_gut"
"M5147_Bgsng8169_gut",-0.738137166612773,-0.811256690428152,-0.665017642797395,"M5147_Bgsng8169_gut"
"M5176_X7001_gut",-0.737939544234915,-0.810994981957557,-0.664884106512274,"M5176_X7001_gut"
"M5176_X7005_gut",-0.737997083828638,-0.811062109260911,-0.664932058396364,"M5176_X7005_gut"
"M5176_X7007_gut",-0.738130825243757,-0.811318715867933,-0.664942934619581,"M5176_X7007_gut"
"M5176_X7016_gut",-0.738174112922117,-0.811371006135657,-0.664977219708578,"M5176_X7016_gut"
"M5176_X7019_gut",-0.737737515299114,-0.810721435844595,-0.664753594753634,"M5176_X7019_gut"
"M5176_X7032_gut",-0.73805546459239,-0.811153714996459,-0.664957214188321,"M5176_X7032_gut"
"M5176_X7048_gut",-0.737804660813047,-0.810748609915111,-0.664860711710982,"M5176_X7048_gut"
"M5176_X7050_gut",-0.737825819044972,-0.810825270601266,-0.664826367488678,"M5176_X7050_gut"
"M5176_X7051_gut",-0.738346737018857,-0.811664865794072,-0.665028608243642,"M5176_X7051_gut"
"M5176_X7067_gut",-0.737794003981662,-0.810764926459869,-0.664823081503454,"M5176_X7067_gut"
"M5176_X7072_gut",-0.73770893059979,-0.81063321927771,-0.66478464192187,"M5176_X7072_gut"
"M5176_X7075_gut",-0.738444671706111,-0.811822416488479,-0.665066926923744,"M5176_X7075_gut"
"M5176_X7080_gut",-0.73859201018464,-0.812046449322053,-0.665137571047227,"M5176_X7080_gut"
"M5176_X7081_gut",-0.73772338371118,-0.810642356190328,-0.664804411232033,"M5176_X7081_gut"
"M5176_X7084_gut",-0.738307213092463,-0.811571860538862,-0.665042565646065,"M5176_X7084_gut"
"M5176_X7087_gut",-0.738015930424229,-0.811119194182972,-0.664912666665485,"M5176_X7087_gut"
"M5176_X7122_gut",-0.737958999629509,-0.811004795910189,-0.664913203348828,"M5176_X7122_gut"
"M5176_X7142_gut",-0.73815122741648,-0.811339850859115,-0.664962603973844,"M5176_X7142_gut"
"M5176_X7149_gut",-0.737919901628956,-0.81094102755241,-0.664898775705503,"M5176_X7149_gut"
"M5196_SP06_vaginal",-0.738364878711274,-0.811549793973125,-0.665179963449423,"M5196_SP06_vaginal"
"M5196_SP08_vaginal",-0.737809052749111,-0.810867999969071,-0.66475010552915,"M5196_SP08_vaginal"
"M5196_SP09_vaginal",-0.737521217892223,-0.810527266651917,-0.664515169132528,"M5196_SP09_vaginal"
"M5196_ST01_vaginal",-0.738621543649284,-0.811866454030394,-0.665376633268175,"M5196_ST01_vaginal"
"M5196_ST03_vaginal",-0.737907036156662,-0.81098298454161,-0.664831087771714,"M5196_ST03_vaginal"
"M5196_ST28_vaginal",-0.738435024043165,-0.811622306776434,-0.665247741309896,"M5196_ST28_vaginal"
"M5196_UP15_vaginal",-0.738061084621915,-0.811162759478376,-0.664959409765454,"M5196_UP15_vaginal"
"M5196_UP17_vaginal",-0.738479064638515,-0.811674833267499,-0.665283296009532,"M5196_UP17_vaginal"
"M5196_UP19_vaginal",-0.738449851899072,-0.81163496076825,-0.665264743029894,"M5196_UP19_vaginal"
"M5196_UP26_vaginal",-0.738018056047063,-0.811110737853106,-0.66492537424102,"M5196_UP26_vaginal"
"M5196_UP27_vaginal",-0.737769840365979,-0.810833243535835,-0.664706437196124,"M5196_UP27_vaginal"
"M5196_UP33_vaginal",-0.737992653258835,-0.811087737400218,-0.664897569117451,"M5196_UP33_vaginal"
"M5196_UP38_vaginal",-0.738430836607186,-0.811615171030464,-0.665246502183909,"M5196_UP38_vaginal"
"M5196_UP39_vaginal",-0.738171595735359,-0.811293842469453,-0.665049349001264,"M5196_UP39_vaginal"
"M5196_UP40_vaginal",-0.738365519603148,-0.81153427734031,-0.665196761865986,"M5196_UP40_vaginal"
"M5196_UP41_vaginal",-0.738186062838803,-0.811321986324231,-0.665050139353375,"M5196_UP41_vaginal"
"M5196_UT01_vaginal",-0.738292169214117,-0.811451703024528,-0.665132635403706,"M5196_UT01_vaginal"
"M5196_UT03_vaginal",-0.738147411355454,-0.811267517813762,-0.665027304897146,"M5196_UT03_vaginal"
"M5196_UT05_vaginal",-0.73798985572826,-0.811079843469083,-0.664899867987438,"M5196_UT05_vaginal"
"M5196_UT06_vaginal",-0.738028916992639,-0.811128315466877,-0.664929518518401,"M5196_UT06_vaginal"
"M5196_UT08_vaginal",-0.738144161195993,-0.811280581489405,-0.66500774090258,"M5196_UT08_vaginal"
"M5196_UT09_vaginal",-0.738016918462884,-0.811116004930611,-0.664917831995156,"M5196_UT09_vaginal"
"M5196_UT10_vaginal",-0.737696312549182,-0.810733038257006,-0.664659586841359,"M5196_UT10_vaginal"
"M5196_UT11_vaginal",-0.737889171180945,-0.810960186100489,-0.6648181562614,"M5196_UT11_vaginal"
"M5196_UT12_vaginal",-0.738297313336526,-0.811450491447523,-0.665144135225528,"M5196_UT12_vaginal"
"M5196_UT13_vaginal",-0.738041249303229,-0.811145124393354,-0.664937374213104,"M5196_UT13_vaginal"
"M5196_UT14_vaginal",-0.738460904553839,-0.811657291882817,-0.665264517224861,"M5196_UT14_vaginal"
"M5196_UT15_vaginal",-0.738037956935094,-0.811137522468653,-0.664938391401535,"M5196_UT15_vaginal"
"M5196_UT20_vaginal",-0.737929291023358,-0.811017646249311,-0.664840935797405,"M5196_UT20_vaginal"
"M5196_UT23_vaginal",-0.738060297779986,-0.811178718293576,-0.664941877266396,"M5196_UT23_vaginal"
"M5196_UT24_vaginal",-0.737889296736839,-0.81096551910502,-0.664813074368659,"M5196_UT24_vaginal"
"M5196_UT26_vaginal",-0.738263996984497,-0.811407501557617,-0.665120492411377,"M5196_UT26_vaginal"
"M5196_UT27_vaginal",-0.737793787141355,-0.810849246417051,-0.664738327865659,"M5196_UT27_vaginal"
"M5196_UT29_vaginal",-0.737825678493573,-0.810885252458674,-0.664766104528472,"M5196_UT29_vaginal"
"M5196_UT34_vaginal",-0.73835723165439,-0.81152930947001,-0.66518515383877,"M5196_UT34_vaginal"
"M5196_UT35_vaginal",-0.738151481753361,-0.81127850632073,-0.665024457185991,"M5196_UT35_vaginal"
"M5196_UT39_vaginal",-0.738703263746231,-0.811950606737036,-0.665455920755425,"M5196_UT39_vaginal"
"M5196_UT40_vaginal",-0.737792320914718,-0.810852046084249,-0.664732595745187,"M5196_UT40_vaginal"
"M5196_UT42_vaginal",-0.738576284647006,-0.811803794446426,-0.665348774847586,"M5196_UT42_vaginal"
"M5196_UT45_vaginal",-0.73836272125313,-0.811537439013849,-0.66518800349241,"M5196_UT45_vaginal"
"M5196_UT50_vaginal",-0.737948482311776,-0.811042303920113,-0.664854660703438,"M5196_UT50_vaginal"
"M5196_UT51_vaginal",-0.73805559142754,-0.811159584378409,-0.66495159847667,"M5196_UT51_vaginal"
"M5196_UT52_vaginal",-0.738532656254948,-0.811753624011168,-0.665311688498729,"M5196_UT52_vaginal"
"M5196_UT53_vaginal",-0.737465814802751,-0.810470517702274,-0.664461111903229,"M5196_UT53_vaginal"
"M5261_X117_lung",-0.737906353855051,-0.810922689977278,-0.664890017732823,"M5261_X117_lung"
"M5261_X118_lung",-0.738238218167439,-0.811431040663204,-0.665045395671675,"M5261_X118_lung"
"M5261_X119_lung",-0.737792675611512,-0.810750360842747,-0.664834990380277,"M5261_X119_lung"
"M5261_X124_lung",-0.737872131351867,-0.810881630563091,-0.664862632140643,"M5261_X124_lung"
"M5261_X136_lung",-0.737993884183421,-0.811047074163809,-0.664940694203034,"M5261_X136_lung"
"M5261_X139_lung",-0.737999403152345,-0.811071535737251,-0.664927270567438,"M5261_X139_lung"
"M5261_X141_lung",-0.738091385435356,-0.811201137618891,-0.664981633251822,"M5261_X141_lung"
"M5261_X142_lung",-0.737870845750604,-0.810869273590839,-0.664872417910369,"M5261_X142_lung"
"M5261_X147_lung",-0.73811132217499,-0.81122879037877,-0.66499385397121,"M5261_X147_lung"
"M5261_X159_lung",-0.738130557258212,-0.811257341123352,-0.665003773393072,"M5261_X159_lung"
"M5261_X160_lung",-0.738329033756899,-0.811569847917018,-0.66508821959678,"M5261_X160_lung"
"M5261_X179_lung",-0.738291707056674,-0.811522794569062,-0.665060619544287,"M5261_X179_lung"
"M5261_X182_lung",-0.738264619926919,-0.811469162447056,-0.665060077406781,"M5261_X182_lung"
"M5261_X195_lung",-0.738019544971483,-0.811108756394608,-0.664930333548359,"M5261_X195_lung"
"M5261_X209_lung",-0.738670585642266,-0.812103413070912,-0.66523775821362,"M5261_X209_lung"
"M5261_X222_lung",-0.73761919220939,-0.810497357348875,-0.664741027069905,"M5261_X222_lung"
"M5261_X229_lung",-0.738030623663571,-0.811117078059269,-0.664944169267872,"M5261_X229_lung"
"M5261_X244_lung",-0.738187737313031,-0.811363270979966,-0.665012203646096,"M5261_X244_lung"
"M5261_X336_lung",-0.73804182731137,-0.811139645293748,-0.664944009328992,"M5261_X336_lung"
"M5261_X50_lung",-0.737931286771751,-0.810976583275654,-0.664885990267848,"M5261_X50_lung"
"M5261_X52_lung",-0.738037027083791,-0.811118313004742,-0.66495574116284,"M5261_X52_lung"
"M5261_X53_lung",-0.738250181499288,-0.811466160621585,-0.665034202376991,"M5261_X53_lung"
"M5261_X75_lung",-0.73805187080792,-0.811173709641534,-0.664930031974306,"M5261_X75_lung"
"M5261_X87_lung",-0.738198892374472,-0.811360782610362,-0.665037002138581,"M5261_X87_lung"
"M5261_X94_lung",-0.73832487116174,-0.811570911186794,-0.665078831136686,"M5261_X94_lung"
"M5378_E000823_gut",-0.737527955033006,-0.810837170751979,-0.664218739314034,"M5378_E000823_gut"
"M5378_E001463_gut",-0.73822671951344,-0.811312840920791,-0.665140598106088,"M5378_E001463_gut"
"M5378_E001958_gut",-0.738524741102975,-0.811523552784506,-0.665525929421444,"M5378_E001958_gut"
"M5378_E003188_gut",-0.738152535846445,-0.811263523416627,-0.665041548276262,"M5378_E003188_gut"
"M5378_E003872_gut",-0.738035412634716,-0.811181687239761,-0.664889138029672,"M5378_E003872_gut"
"M5378_E003953_gut",-0.737894551948236,-0.811087219195154,-0.664701884701319,"M5378_E003953_gut"
"M5378_E004016_gut",-0.737471041872608,-0.810801821166751,-0.664140262578464,"M5378_E004016_gut"
"M5378_E004709_gut",-0.738191012433262,-0.81128826540617,-0.665093759460354,"M5378_E004709_gut"
"M5378_E005786_gut",-0.738409274847285,-0.811438001934454,-0.665380547760115,"M5378_E005786_gut"
"M5378_E006091_gut",-0.738708061710382,-0.811658056268139,-0.665758067152626,"M5378_E006091_gut"
"M5378_E006493_gut",-0.738344480433279,-0.811395296277597,-0.66529366458896,"M5378_E006493_gut"
"M5378_E006547_gut",-0.738301634189798,-0.811365994228522,-0.665237274151073,"M5378_E006547_gut"
"M5378_E006574_gut",-0.738270063634129,-0.811343472982175,-0.665196654286082,"M5378_E006574_gut"
"M5378_E006781_gut",-0.738131394698671,-0.811252650165373,-0.665010139231968,"M5378_E006781_gut"
"M5378_E007944_gut",-0.738024454339395,-0.811176005194041,-0.66487290348475,"M5378_E007944_gut"
"M5378_E010481_gut",-0.738588356463231,-0.811571043072723,-0.665605669853738,"M5378_E010481_gut"
"M5378_E010581_gut",-0.738214884996594,-0.811308424482091,-0.665121345511098,"M5378_E010581_gut"
"M5378_E010590_gut",-0.73829186105826,-0.811358425359633,-0.665225296756888,"M5378_E010590_gut"
"M5378_E010629_gut",-0.737770989996308,-0.811000133034812,-0.664541846957803,"M5378_E010629_gut"
"M5378_E010682_gut",-0.738300382464633,-0.811366090041802,-0.665234674887464,"M5378_E010682_gut"
"M5378_E010937_gut",-0.738088218691704,-0.811214380578893,-0.664962056804515,"M5378_E010937_gut"
"M5378_E011279_gut",-0.737261595604739,-0.810666842729569,-0.663856348479908,"M5378_E011279_gut"
"M5378_E011878_gut",-0.739082149041719,-0.811921461462559,-0.666242836620879,"M5378_E011878_gut"
"M5378_E012854_gut",-0.738234231520128,-0.811314725491768,-0.665153737548488,"M5378_E012854_gut"
"M5378_E013094_gut",-0.73809519477231,-0.81122114614033,-0.66496924340429,"M5378_E013094_gut"
"M5378_E013505_gut",-0.738339788304151,-0.811394292651658,-0.665285283956644,"M5378_E013505_gut"
"M5378_E014086_gut",-0.737799690039003,-0.811017310826559,-0.664582069251448,"M5378_E014086_gut"
"M5378_E014403_gut",-0.737834102892272,-0.811047799260825,-0.664620406523718,"M5378_E014403_gut"
"M5378_E016063_gut",-0.738090211214904,-0.811216488384579,-0.664963934045229,"M5378_E016063_gut"
"M5378_E016273_gut",-0.738249712890033,-0.81132814441985,-0.665171281360217,"M5378_E016273_gut"
"M5378_E016426_gut",-0.738015060263045,-0.811167500637311,-0.664862619888779,"M5378_E016426_gut"
"M5378_E016924_gut",-0.738366774003314,-0.811411227475153,-0.665322320531474,"M5378_E016924_gut"
"M5378_E017497_gut",-0.737982816551217,-0.811143397432553,-0.664822235669881,"M5378_E017497_gut"
"M5378_E017751_gut",-0.738089275819833,-0.811221587013467,-0.664956964626198,"M5378_E017751_gut"
"M5378_E017833_gut",-0.738163011664146,-0.811269611339777,-0.665056411988514,"M5378_E017833_gut"
"M5378_E018113_gut",-0.737534138242561,-0.810846209010832,-0.664222067474289,"M5378_E018113_gut"
"M5378_E018268_gut",-0.737884806996821,-0.811077879126952,-0.664691734866691,"M5378_E018268_gut"
"M5378_E018286_gut",-0.738086408784926,-0.811217178555526,-0.664955639014327,"M5378_E018286_gut"
"M5378_E019092_gut",-0.738141545441102,-0.811251957029031,-0.665031133853173,"M5378_E019092_gut"
"M5378_E019763_gut",-0.738129281907884,-0.811245269027584,-0.665013294788183,"M5378_E019763_gut"
"M5378_E020570_gut",-0.73795562355533,-0.81112604082627,-0.66478520628439,"M5378_E020570_gut"
"M5378_E020924_gut",-0.737813997314448,-0.811031899006424,-0.664596095622473,"M5378_E020924_gut"
"M5378_E021032_gut",-0.738497734454518,-0.811502739826368,-0.665492729082669,"M5378_E021032_gut"
"M5378_E021235_gut",-0.738127211550348,-0.811243342101305,-0.665011080999392,"M5378_E021235_gut"
"M5378_E021406_gut",-0.737711543223638,-0.810971218793699,-0.664451867653577,"M5378_E021406_gut"
"M5378_E021822_gut",-0.738392763720197,-0.811432276749987,-0.665353250690408,"M5378_E021822_gut"
"M5378_E021940_gut",-0.738606190764737,-0.811577250751595,-0.665635130777879,"M5378_E021940_gut"
"M5378_E022137_gut",-0.738438134810458,-0.811463229616404,-0.665413040004512,"M5378_E022137_gut"
"M5378_E022497_gut",-0.738292477967544,-0.811361575616309,-0.665223380318779,"M5378_E022497_gut"
"M5378_E022852_gut",-0.738057487545852,-0.811194867598611,-0.664920107493093,"M5378_E022852_gut"
"M5378_E023445_gut",-0.738544496756341,-0.811533889954141,-0.665555103558541,"M5378_E023445_gut"
"M5378_E024907_gut",-0.738194932566988,-0.811292796709077,-0.665097068424898,"M5378_E024907_gut"
"M5378_E026325_gut",-0.738604205314696,-0.81157880529039,-0.665629605339001,"M5378_E026325_gut"
"M5378_E028794_gut",-0.738041310089194,-0.81118597100589,-0.664896649172498,"M5378_E028794_gut"
"M5378_E035134_gut",-0.738134855096772,-0.811252082913215,-0.665017627280329,"M5378_E035134_gut"
"M5378_T025418_gut",-0.73789503843618,-0.811087459195244,-0.664702617677116,"M5378_T025418_gut"
"M5791_p8600_gut",-0.739634238620019,-0.813171047640977,-0.666097429599062,"M5791_p8600_gut"
"M5791_p8646_gut",-0.736707080666981,-0.810620488633949,-0.662793672700013,"M5791_p8646_gut"
"M5791_p8775_gut",-0.739027254700113,-0.812319148863436,-0.66573536053679,"M5791_p8775_gut"
"M5816_alien_gut",-0.737718269730675,-0.811810942981238,-0.663625596480111,"M5816_alien_gut"
"M5860_X107.02_gut",-0.738556087085493,-0.812050621779167,-0.665061552391819,"M5860_X107.02_gut"
"M5860_X180.01_gut",-0.737961401660704,-0.81118961355805,-0.664733189763358,"M5860_X180.01_gut"
"M5860_X234.01_gut",-0.740286023212012,-0.814790454119463,-0.665781592304562,"M5860_X234.01_gut"
"M5860_X286.02_gut",-0.732650876319709,-0.80612825976578,-0.659173492873637,"M5860_X286.02_gut"
"M6120_C3013_gut",-0.738209801269545,-0.811411689517345,-0.665007913021746,"M6120_C3013_gut"
"M6120_C3022_gut",-0.738278270322259,-0.811496599130404,-0.665059941514113,"M6120_C3022_gut"
"M6120_C3027_gut",-0.73696992707916,-0.810024751872631,-0.663915102285688,"M6120_C3027_gut"
"M6120_C3031_gut",-0.73768665219912,-0.810807195150857,-0.664566109247384,"M6120_C3031_gut"
"M6120_H4007_gut",-0.738031098539999,-0.811204107403874,-0.664858089676125,"M6120_H4007_gut"
"M6120_H4010_gut",-0.737575358162507,-0.810732045420221,-0.664418670904794,"M6120_H4010_gut"
"M6120_H4016_gut",-0.738640278301371,-0.811891392567417,-0.665389164035325,"M6120_H4016_gut"
"M6120_H4044_gut",-0.737722953924132,-0.810894742025354,-0.66455116582291,"M6120_H4044_gut"
"M6120_M2028_gut",-0.738523400734645,-0.811752449562002,-0.665294351907287,"M6120_M2028_gut"
"M6120_M2034_gut",-0.738459882946199,-0.811757043006392,-0.665162722886006,"M6120_M2034_gut"
"M6120_M2064_gut",-0.73765182895634,-0.810757785745576,-0.664545872167104,"M6120_M2064_gut"
"M6120_M2068_gut",-0.737752496065553,-0.810861477479675,-0.664643514651431,"M6120_M2068_gut"
"M6120_M2072_gut",-0.737810447916979,-0.810915397997177,-0.664705497836781,"M6120_M2072_gut"
"M6120_M2077_gut",-0.738493941108255,-0.811716679747401,-0.665271202469109,"M6120_M2077_gut"
"M6120_M2083_gut",-0.738892846027015,-0.812234875677235,-0.665550816376796,"M6120_M2083_gut"
"M6120_P6010_gut",-0.737901130906281,-0.81106102769869,-0.664741234113872,"M6120_P6010_gut"
"M6263_MH002_oropharyngeal",-0.738606649133392,-0.811926849907966,-0.665286448358818,"M6263_MH002_oropharyngeal"
"M6263_MH003_oropharyngeal",-0.738167523580864,-0.811347513600927,-0.664987533560801,"M6263_MH003_oropharyngeal"
"M6263_MH007_oropharyngeal",-0.737700852550912,-0.810675629252043,-0.66472607584978,"M6263_MH007_oropharyngeal"
"M6263_MH008_oropharyngeal",-0.738449061843546,-0.811724839118052,-0.66517328456904,"M6263_MH008_oropharyngeal"
"M6263_MH010_oropharyngeal",-0.739116382736316,-0.81267776168353,-0.665555003789102,"M6263_MH010_oropharyngeal"
"M6263_MH013_oropharyngeal",-0.737245173789146,-0.810119398236652,-0.66437094934164,"M6263_MH013_oropharyngeal"
"M6263_MH014_oropharyngeal",-0.7382592546402,-0.811465193741026,-0.665053315539374,"M6263_MH014_oropharyngeal"
"M6263_MH023_oropharyngeal",-0.738853643425559,-0.812283553931279,-0.665423732919839,"M6263_MH023_oropharyngeal"
"M6263_MH024_oropharyngeal",-0.738491396570855,-0.811779424398861,-0.66520336874285,"M6263_MH024_oropharyngeal"
"M6263_MH026_oropharyngeal",-0.737783478906079,-0.810796695316681,-0.664770262495478,"M6263_MH026_oropharyngeal"
"M6263_MH032_oropharyngeal",-0.738535673729852,-0.811848205032223,-0.66522314242748,"M6263_MH032_oropharyngeal"
"M6263_MH033_oropharyngeal",-0.737689278346843,-0.810682436619604,-0.664696120074081,"M6263_MH033_oropharyngeal"
"M6263_MH034_oropharyngeal",-0.738454035091637,-0.811712520294296,-0.665195549888977,"M6263_MH034_oropharyngeal"
"M6263_MH036_oropharyngeal",-0.737636396094106,-0.810619875289845,-0.664652916898368,"M6263_MH036_oropharyngeal"
"M6263_MH037_oropharyngeal",-0.738461682242562,-0.811729002769979,-0.665194361715145,"M6263_MH037_oropharyngeal"
"M6263_MH040_oropharyngeal",-0.738732772116458,-0.812115509170813,-0.665350035062103,"M6263_MH040_oropharyngeal"
"M6263_MH043_oropharyngeal",-0.737450379685123,-0.810365674839593,-0.664535084530654,"M6263_MH043_oropharyngeal"
"M6263_MH047_oropharyngeal",-0.737748214871907,-0.81077637377846,-0.664720055965354,"M6263_MH047_oropharyngeal"
"M6263_MH049_oropharyngeal",-0.737506404674719,-0.810447100629403,-0.664565708720035,"M6263_MH049_oropharyngeal"
"M6263_MH050_oropharyngeal",-0.738019102216285,-0.811106208260799,-0.66493199617177,"M6263_MH050_oropharyngeal"
"M6263_RF012_oropharyngeal",-0.736451966190444,-0.809114552948101,-0.663789379432786,"M6263_RF012_oropharyngeal"
"M6263_RF013_oropharyngeal",-0.738432984062637,-0.811699799922989,-0.665166168202285,"M6263_RF013_oropharyngeal"
"M6263_RF014_oropharyngeal",-0.737967305094004,-0.811062515507716,-0.664872094680292,"M6263_RF014_oropharyngeal"
"M6263_RF025_oropharyngeal",-0.738519531498792,-0.811808547689652,-0.665230515307932,"M6263_RF025_oropharyngeal"
"M6263_RF034_oropharyngeal",-0.73757891738223,-0.810524963594459,-0.664632871170001,"M6263_RF034_oropharyngeal"
"M6273_bat_lung",-0.73761885366251,-0.810815557197337,-0.664422150127683,"M6273_bat_lung"
"M6273_dragon_lung",-0.736784072635602,-0.810426990836937,-0.663141154434267,"M6273_dragon_lung"
"M6273_fox_lung",-0.73785697781122,-0.811053411335663,-0.664660544286776,"M6273_fox_lung"
"M6273_nonCF1_lung",-0.738289610334397,-0.81200337693931,-0.664575843729483,"M6273_nonCF1_lung"
"M6273_reindeer_lung",-0.738590046573178,-0.811828588351413,-0.665351504794942,"M6273_reindeer_lung"
"M6273_sculpin_lung",-0.739246862276273,-0.812518956862884,-0.665974767689662,"M6273_sculpin_lung"
"M6469_E_lung",-0.738121698377297,-0.81174115536304,-0.664502241391554,"M6469_E_lung"
"M6530_X1_lung",-0.737581435543395,-0.81090178832876,-0.66426108275803,"M6530_X1_lung"
"M6530_X2_lung",-0.739281168703468,-0.812549636942045,-0.666012700464891,"M6530_X2_lung"
"M6530_X3_lung",-0.737814789949645,-0.811075367097654,-0.664554212801636,"M6530_X3_lung"
"M6530_X4_lung",-0.736927928390323,-0.810467806731497,-0.66338805004915,"M6530_X4_lung"
"M6530_X5_lung",-0.739557718343251,-0.81286338456205,-0.666252052124452,"M6530_X5_lung"
"M6530_X6_lung",-0.737701972609317,-0.811088916196777,-0.664315029021857,"M6530_X6_lung"
"M6638_X1101.1.1.BSIF_nasopharyngeal",-0.73798053818649,-0.811067792311636,-0.664893284061345,"M6638_X1101.1.1.BSIF_nasopharyngeal"
"M6638_X1133.1.1.ZMIF_nasopharyngeal",-0.738548167448874,-0.811735916570977,-0.66536041832677,"M6638_X1133.1.1.ZMIF_nasopharyngeal"
"M6638_X1144.1.1.ZBIF_nasopharyngeal",-0.738132480878778,-0.811244722776269,-0.665020238981287,"M6638_X1144.1.1.ZBIF_nasopharyngeal"
"M6638_X1147.1.1.SFIF_nasopharyngeal",-0.738099464262475,-0.811205383768847,-0.664993544756102,"M6638_X1147.1.1.SFIF_nasopharyngeal"
"M6638_X1173.1.1.SFIF_nasopharyngeal",-0.738210355188972,-0.811332152994171,-0.665088557383774,"M6638_X1173.1.1.SFIF_nasopharyngeal"
"M6638_X1193.1.1.AMIF_nasopharyngeal",-0.738122419095156,-0.811230958706328,-0.665013879483985,"M6638_X1193.1.1.AMIF_nasopharyngeal"
"M6638_X1194.1.1.LSIF_nasopharyngeal",-0.738366092061815,-0.811518628711774,-0.665213555411857,"M6638_X1194.1.1.LSIF_nasopharyngeal"
"M6638_X1231.1.1.NMIF_nasopharyngeal",-0.738258126042296,-0.811393202900225,-0.665123049184368,"M6638_X1231.1.1.NMIF_nasopharyngeal"
"M6638_X1268.1.1.SMIF_nasopharyngeal",-0.738246736128674,-0.811375236676853,-0.665118235580496,"M6638_X1268.1.1.SMIF_nasopharyngeal"
"M6638_X1295.1.1.NMIF_nasopharyngeal",-0.738205898722302,-0.811329420333767,-0.665082377110837,"M6638_X1295.1.1.NMIF_nasopharyngeal"
"M6638_X1300.1.1.XMIF_nasopharyngeal",-0.7379324571734,-0.811013458265727,-0.664851456081073,"M6638_X1300.1.1.XMIF_nasopharyngeal"
"M6638_X1304.1.1.NWIF_nasopharyngeal",-0.738047765093153,-0.811143765882316,-0.66495176430399,"M6638_X1304.1.1.NWIF_nasopharyngeal"
"M6638_X1309.1.1.TMIF_nasopharyngeal",-0.738228983071695,-0.811356142327974,-0.665101823815416,"M6638_X1309.1.1.TMIF_nasopharyngeal"
"M6638_X1316.1.1.NNIF_nasopharyngeal",-0.738077406823483,-0.811178280324077,-0.66497653332289,"M6638_X1316.1.1.NNIF_nasopharyngeal"
"M6638_X1317.1.1.NMIF_nasopharyngeal",-0.738438215027619,-0.811604508592248,-0.665271921462989,"M6638_X1317.1.1.NMIF_nasopharyngeal"
"M6638_X1319.1.1.LSIF_nasopharyngeal",-0.738142820946438,-0.811256214249396,-0.665029427643481,"M6638_X1319.1.1.LSIF_nasopharyngeal"
"M6638_X1325.1.1.ANIF_nasopharyngeal",-0.738190740805301,-0.811312903459324,-0.665068578151277,"M6638_X1325.1.1.ANIF_nasopharyngeal"
"M6638_X1333.1.1.ZSIF_nasopharyngeal",-0.738289402723876,-0.811430547784294,-0.665148257663458,"M6638_X1333.1.1.ZSIF_nasopharyngeal"
"M6638_X1343.1.1.XSIF_nasopharyngeal",-0.738185130652973,-0.811304349721251,-0.665065911584694,"M6638_X1343.1.1.XSIF_nasopharyngeal"
"M6638_X1361.1.1.NMIF_nasopharyngeal",-0.738068973652124,-0.811169720760342,-0.664968226543905,"M6638_X1361.1.1.NMIF_nasopharyngeal"
"M6638_X1364.1.1.CBIF_nasopharyngeal",-0.737999122969414,-0.811088768054125,-0.664909477884704,"M6638_X1364.1.1.CBIF_nasopharyngeal"
"M6638_X1366.1.1.NTIF_nasopharyngeal",-0.738001543472679,-0.811089526429317,-0.664913560516042,"M6638_X1366.1.1.NTIF_nasopharyngeal"
"M6638_X1395.1.1.NNIF_nasopharyngeal",-0.738207129340813,-0.811328279437556,-0.66508597924407,"M6638_X1395.1.1.NNIF_nasopharyngeal"
"M6638_X1398.1.1.BMIF_nasopharyngeal",-0.737988934624081,-0.81107626975656,-0.664901599491602,"M6638_X1398.1.1.BMIF_nasopharyngeal"
"M6638_X1426.1.1.PTIF_nasopharyngeal",-0.738028384231305,-0.811122047652879,-0.664934720809731,"M6638_X1426.1.1.PTIF_nasopharyngeal"
"M6638_X1436.1.1.OMIF_nasopharyngeal",-0.738229359277664,-0.811357059864798,-0.66510165869053,"M6638_X1436.1.1.OMIF_nasopharyngeal"
"M6638_X1445.1.1.AJIF_nasopharyngeal",-0.738306440182766,-0.811445837398992,-0.66516704296654,"M6638_X1445.1.1.AJIF_nasopharyngeal"
"M6638_X1454.1.1.TNIF_nasopharyngeal",-0.73815142229301,-0.811265454955406,-0.665037389630615,"M6638_X1454.1.1.TNIF_nasopharyngeal"
"M6638_X1463.1.1.PTIF_nasopharyngeal",-0.738177101113507,-0.811295354977591,-0.665058847249423,"M6638_X1463.1.1.PTIF_nasopharyngeal"
"M6638_X1470.1.1.KMIF_nasopharyngeal",-0.73803200986057,-0.811123602991722,-0.664940416729418,"M6638_X1470.1.1.KMIF_nasopharyngeal"
"M6638_X1476.1.1.NMIF_nasopharyngeal",-0.738289926872962,-0.811427635303572,-0.665152218442352,"M6638_X1476.1.1.NMIF_nasopharyngeal"
